GEOID,neet_count,neet_count_moe,total_youth,total_youth_moe,neet_percent,neet_percent_moe,neet_percent_cv,neet_male_count,neet_male_moe,total_male,total_male_moe,neet_percent_male,neet_percent_male_moe,neet_percent_male_cv,neet_female_count,neet_female_moe,total_female,total_female_moe,neet_percent_female,neet_percent_female_moe,neet_percent_female_cv
24013504201,19,34.66987164671943,245,132,7.755102040816326,14.754922725603816,1.9026084567225974,19,29,143,92,13.286713286713287,22.00765746783058,1.6563657988946172,0,19,19,29,0.0,,
24013504202,0,26.870057685088806,609,315,0.0,,,0,19,280,177,0.0,,,0,19,0,19,,,
24013505101,0,19.79898987322333,218,107,0.0,,,0,14,142,102,0.0,,,0,14,0,14,,,
24013505102,0,26.870057685088806,265,171,0.0,,,0,19,98,74,0.0,,,0,19,0,19,,,
24013505203,20,23.600847442411894,199,73,10.050251256281408,12.419554260834454,1.235745648953028,20,19,102,59,19.607843137254903,21.80867183362721,1.1122422635149876,0,14,12,14,0.0,,
24013505205,0,19.79898987322333,177,70,0.0,,,0,14,77,40,0.0,,,0,14,0,14,,,
24013505206,0,19.79898987322333,129,60,0.0,,,0,14,58,35,0.0,,,0,14,0,14,,,
24013505207,0,19.79898987322333,174,73,0.0,,,0,14,102,54,0.0,,,0,14,0,14,,,
24013505208,0,19.79898987322333,414,263,0.0,,,0,14,271,167,0.0,,,0,14,0,14,,,
24013506101,24,47.92702786528704,327,125,7.339449541284404,14.922695115679817,2.033217209511375,24,44,224,87,10.714285714285714,20.07881190564571,1.8740224445269331,0,19,24,44,0.0,,
24013506102,7,17.804493814764857,220,89,3.1818181818181817,8.194676691453651,2.575469817314005,7,11,81,60,8.641975308641975,15.01338859908197,1.737263537893771,0,14,0,14,,,
24013506200,0,26.870057685088806,220,120,0.0,,,0,19,104,80,0.0,,,0,19,0,19,,,
24013507500,5,21.95449840010015,900,169,0.5555555555555556,2.4416183470017976,4.394913024603236,5,11,438,120,1.141552511415525,2.5308147057431016,2.2169936822309575,0,19,5,11,0.0,,
24013507601,0,19.79898987322333,297,124,0.0,,,0,14,174,86,0.0,,,0,14,0,14,,,
24013507602,0,19.79898987322333,51,39,0.0,,,0,14,23,32,0.0,,,0,14,0,14,,,
24013507702,0,19.79898987322333,90,69,0.0,,,0,14,9,13,0.0,,,0,14,0,14,,,
24013507703,0,19.79898987322333,151,65,0.0,,,0,14,83,48,0.0,,,0,14,0,14,,,
24013507704,25,42.485291572496,429,253,5.827505827505827,10.482705481138732,1.7988322605634066,25,38,248,137,10.080645161290322,16.303140242165018,1.6172715120227699,0,19,25,38,0.0,,
24013507801,47,58.18934610390462,369,177,12.737127371273713,16.911663926830254,1.3277455295745455,47,55,187,91,25.13368983957219,31.853495562713118,1.2673624830270964,0,19,23,37,0.0,,
24013507802,46,50.96076922496363,212,89,21.69811320754717,25.70614982047717,1.1847182091176434,46,49,112,56,41.07142857142857,48.32988786687271,1.1767277045847269,0,14,46,49,0.0,,
24013508103,24,33.015148038438355,436,155,5.5045871559633035,7.821056870580134,1.420825331488724,24,27,146,94,16.43835616438356,21.307491493332645,1.2962057325110694,0,19,16,24,0.0,,
24013508200,0,26.870057685088806,469,147,0.0,,,0,19,178,155,0.0,,,0,19,0,19,,,
24013509001,7,18.439088914585774,225,117,3.111111111111111,8.353304661356015,2.6849907840072906,7,12,68,44,10.294117647058822,18.862297562107535,1.832337477461875,0,14,0,14,,,
24013509002,8,18.439088914585774,30,23,26.666666666666668,64.774633047357,2.4290487392758875,8,12,25,22,32.0,55.65056693332063,1.7390802166662698,0,14,0,14,,,
24013510000,10,22.80350850198276,68,61,14.705882352941178,36.036057408928336,2.4504519038071266,10,18,53,45,18.867924528301888,37.5509484986408,1.9902002704279622,0,14,10,18,0.0,,
24013511000,12,22.02271554554524,198,77,6.0606060606060606,11.369558252459962,1.8759771116558936,12,17,91,53,13.186813186813188,20.19845610525132,1.531716254648225,0,14,10,16,0.0,,
24013512000,4,14.560219778561036,85,41,4.705882352941177,17.279410703691,3.6718747745343374,4,4,18,11,22.22222222222222,26.04323840707282,1.171945728318277,0,14,4,4,0.0,,
24013513001,0,26.870057685088806,85,52,0.0,,,0,19,40,39,0.0,,,0,19,0,19,,,
24013513002,5,21.02379604162864,341,107,1.466275659824047,6.182479599098947,4.216451086585482,5,9,186,102,2.6881720430107525,5.058285845386577,1.881682334483807,0,19,5,9,0.0,,
24013514100,14,23.600847442411894,100,47,14.000000000000002,24.500946920476363,1.7500676371768829,14,19,36,30,38.88888888888889,61.93330188218758,1.5925706198276803,0,14,14,19,0.0,,
24013514201,32,43.382023926967726,262,86,12.213740458015266,17.03646024524263,1.3948601825792404,32,39,102,60,31.372549019607842,42.4559076467974,1.3532820562416672,0,19,32,39,0.0,,
24013514202,23,26.92582403567252,189,89,12.16931216931217,15.355804542588915,1.26184654719535,23,23,115,76,20.0,23.97288953990006,1.1986444769950029,0,14,16,20,0.0,,
24015030100,21,40.70626487409524,195,89,10.76923076923077,21.445862314362092,1.9914015006193369,21,36,49,48,42.857142857142854,84.61844867018884,1.974430468971073,0,19,0,19,,,
24015030200,5,15.652475842498529,305,144,1.639344262295082,5.189996119113764,3.165897632659396,5,7,196,131,2.5510204081632653,3.9575486038756447,1.5513590527192527,0,14,3,6,0.0,,
24015030400,74,83.48652585896721,402,202,18.407960199004975,22.73454353633792,1.2350387164334924,5,9,234,128,2.1367521367521367,4.019831281504351,1.8812810397440365,69,83,0,19,inf,inf,
24015030501,32,48.08326112068523,318,154,10.062893081761008,15.88642558975058,1.5787135429814636,32,46,137,84,23.357664233576642,36.503368563112105,1.562800466608237,0,14,32,46,0.0,,
24015030503,27,50.695167422546305,403,156,6.699751861042183,12.844004707943006,1.9170866286300117,27,47,154,110,17.532467532467532,32.988922479694786,1.8815903932862952,0,19,27,47,0.0,,
24015030505,0,19.79898987322333,162,123,0.0,,,0,14,104,87,0.0,,,0,14,0,14,,,
24015030507,18,31.304951684997057,277,159,6.4981949458483745,11.901059781244639,1.8314408663359807,18,28,262,150,6.870229007633588,11.387870747107044,1.6575678531900253,0,14,18,28,0.0,,
24015030508,0,19.79898987322333,309,164,0.0,,,0,14,70,59,0.0,,,0,14,0,14,,,
24015030601,33,50.96076922496363,288,157,11.458333333333332,18.764863927381008,1.6376608518441609,33,49,93,73,35.483870967741936,59.59722507897613,1.6795581613166,0,14,0,14,,,
24015030602,0,26.870057685088806,167,96,0.0,,,0,19,64,64,0.0,,,0,19,0,19,,,
24015030700,16,33.83784863137726,200,106,8.0,17.442121430605855,2.180265178825732,16,28,52,51,30.76923076923077,61.725932014829326,2.006092790481953,0,19,5,8,0.0,,
24015030903,205,218.82641522448793,464,251,44.18103448275862,52.87098166677408,1.1966895362625938,205,218,369,242,55.55555555555556,69.410195079665,1.24938351143397,0,19,0,19,,,
24015030904,50,61.98386886924694,250,159,20.0,27.866079738635644,1.3933039869317823,50,59,91,74,54.94505494505495,78.73978721786705,1.43306412736518,0,19,0,19,,,
24015030905,0,19.79898987322333,70,52,0.0,,,0,14,42,48,0.0,,,0,14,0,14,,,
24015030907,65,88.07383266328314,172,134,37.7906976744186,59.066341039036104,1.5629862551868017,65,86,101,101,64.35643564356435,106.73340803215189,1.658472955576514,0,19,0,19,,,
24015030908,25,49.76946855251722,142,149,17.6056338028169,39.61941109682777,2.2503825502998174,25,46,63,93,39.682539682539684,93.60991105560706,2.358969758601298,0,19,25,46,0.0,,
24015031201,35,49.76946855251722,407,141,8.5995085995086,12.58604892141313,1.4635776888614698,35,46,280,132,12.5,17.453473135447737,1.396277850835819,0,19,32,44,0.0,,
24015031202,0,26.870057685088806,292,161,0.0,,,0,19,147,104,0.0,,,0,19,0,19,,,
24015031301,0,19.79898987322333,194,97,0.0,,,0,14,123,79,0.0,,,0,14,0,14,,,
24015031302,0,26.870057685088806,225,116,0.0,,,0,19,181,93,0.0,,,0,19,0,19,,,
24015031400,0,19.79898987322333,72,55,0.0,,,0,14,14,19,0.0,,,0,14,0,14,,,
24017850101,0,26.870057685088806,269,183,0.0,,,0,19,59,67,0.0,,,0,19,0,19,,,
24017850102,7,17.804493814764857,79,43,8.860759493670885,23.04760768743125,2.6010871532958126,7,11,11,13,63.63636363636363,125.12407611598238,1.9662354818225802,0,14,0,14,,,
24017850201,14,22.02271554554524,67,49,20.8955223880597,36.248478745915705,1.7347486256973945,14,17,18,21,77.77777777777779,130.97188674138462,1.6839242581035163,0,14,14,17,0.0,,
24017850202,65,57.42821606144492,384,211,16.927083333333336,17.61164449396907,1.0404417670283264,40,47,266,166,15.037593984962406,20.00664749771856,1.3304420585982843,25,33,3,19,833.3333333333334,5391.190802745247,6.4694289632942965
24017850300,12,22.80350850198276,175,105,6.857142857142858,13.664672162409255,1.9927646903513496,12,18,109,72,11.009174311926607,18.044056540985956,1.6390018024728907,0,14,12,18,0.0,,
24017850400,0,19.79898987322333,87,44,0.0,,,0,14,26,26,0.0,,,0,14,0,14,,,
24017850500,16,28.653097563788805,272,251,5.88235294117647,11.850540164880536,2.0145918280296913,16,25,36,37,44.44444444444444,83.12101438910756,1.87022282375492,0,14,16,25,0.0,,
24017850600,54,72.3671196055225,280,154,19.28571428571429,27.93736160537333,1.4486039350934317,54,71,219,150,24.65753424657534,36.555317741624975,1.4825212195214574,0,14,9,15,0.0,,
24017850706,0,26.870057685088806,319,137,0.0,,,0,19,115,85,0.0,,,0,19,0,19,,,
24017850708,38,44.28317965096906,205,104,18.536585365853657,23.55972912312943,1.2709853869056666,38,40,152,85,25.0,29.798800874989205,1.1919520349995683,0,19,17,26,0.0,,
24017850709,0,26.870057685088806,131,93,0.0,,,0,19,38,54,0.0,,,0,19,0,19,,,
24017850710,0,26.870057685088806,312,174,0.0,,,0,19,128,122,0.0,,,0,19,0,19,,,
24017850711,1,19.6468827043885,169,98,0.591715976331361,11.630436983883436,19.65543850276301,1,5,42,48,2.380952380952381,12.211784402051865,5.128949448861784,0,19,0,19,,,
24017850712,96,130.39171752837677,452,193,21.238938053097346,30.2396276077346,1.4237824665308374,96,129,259,159,37.06563706563706,54.7585899467105,1.4773411246039605,0,19,0,19,,,
24017850713,40,50.99019513592785,799,256,5.006257822277847,6.580242651132719,1.3144034695637605,20,34,387,215,5.167958656330749,9.242763629348426,1.7884747622789203,20,38,20,34,100.0,254.9509756796392,2.5495097567963922
24017850801,61,48.08326112068523,431,184,14.153132250580047,12.687349963953881,0.8964340712236267,61,46,143,76,42.65734265734265,39.35410100698024,0.9225633514751106,0,14,26,24,0.0,,
24017850802,35,56.302753041036986,148,83,23.64864864864865,40.287913544836215,1.7036032013245028,35,53,95,68,36.84210526315789,61.70822551231429,1.6749375496199597,0,19,16,30,0.0,,
24017850901,34,58.18934610390462,282,160,12.056737588652481,21.73887342032124,1.8030477366266442,34,55,164,140,20.73170731707317,37.91984500152782,1.829074876544283,0,19,0,19,,,
24017850902,0,26.870057685088806,163,94,0.0,,,0,19,106,86,0.0,,,0,19,0,19,,,
24017850904,1,32.64965543462902,400,189,0.25,8.16326855589261,32.65307422357044,1,25,157,108,0.6369426751592357,15.929593812054149,25.00946228492501,0,21,1,25,0.0,,
24017850905,0,19.79898987322333,167,107,0.0,,,0,14,55,69,0.0,,,0,14,0,14,,,
24017850906,23,39.824615503479755,540,198,4.2592592592592595,7.5384726795211785,1.7699022812788854,23,35,286,157,8.041958041958042,13.009684178333222,1.6177259456536095,0,19,23,35,0.0,,
24017851001,10,19.4164878389476,187,119,5.347593582887701,10.926585895152376,2.0432715623934943,5,16,131,97,3.816793893129771,12.536455825784035,3.284551426355417,5,11,0,14,inf,inf,
24017851003,0,19.79898987322333,232,114,0.0,,,0,14,68,57,0.0,,,0,14,0,14,,,
24017851004,30,42.20189569201838,384,189,7.8125,11.643344439177152,1.4903480882146756,21,34,170,145,12.352941176470589,22.605625313311844,1.8299791920300064,9,25,21,34,42.857142857142854,137.79330955822135,3.215177223025165
24017851100,5,17.804493814764857,147,75,3.4013605442176873,12.235591798543641,3.5972639887718305,0,14,115,62,0.0,,,5,11,0,14,inf,inf,
24017851200,15,20.396078054371138,253,149,5.928853754940711,8.785374492299024,1.4817998310344354,14,20,164,137,8.536585365853659,14.127087894493823,1.6548874390692763,1,4,12,19,8.333333333333332,35.84974860872307,4.301969833046769
24017851301,13,25.495097567963924,294,112,4.421768707482993,8.833891109367165,1.9978184508876513,13,17,153,75,8.49673202614379,11.866109481814126,1.396549808244278,0,19,7,13,0.0,,
24017851302,63,68.24954212300622,268,129,23.507462686567166,27.86687224743262,1.1854478987796733,59,67,90,68,65.55555555555556,89.4163397640287,1.363978064197048,4,13,59,67,6.779661016949152,23.340229364534473,3.442683831268835
24017851401,0,19.79898987322333,121,58,0.0,,,0,14,47,42,0.0,,,0,14,0,14,,,
24017851402,40,42.37924020083418,140,74,28.57142857142857,33.828954571937885,1.1840134100178261,40,40,114,70,35.08771929824561,41.174494326108075,1.1734730882940803,0,14,30,37,0.0,,
24017851403,0,19.79898987322333,91,75,0.0,,,0,14,23,29,0.0,,,0,14,0,14,,,
24017851501,44,51.92301994298868,136,80,32.35294117647059,42.65907661409046,1.3185532771627961,44,50,136,80,32.35294117647059,41.39840527647595,1.279587072181984,0,14,25,38,0.0,,
24017851502,0,26.870057685088806,305,144,0.0,,,0,19,121,88,0.0,,,0,19,0,19,,,
24017990000,0,19.79898987322333,0,14,,,,0,14,0,14,,,,0,14,0,14,,,
24019970100,17,28.653097563788805,162,87,10.493827160493826,18.563219066442997,1.7689655816257446,17,25,102,62,16.666666666666664,26.52097198074965,1.5912583188449791,0,14,0,14,,,
24019970200,3,19.4164878389476,204,92,1.4705882352941175,9.540964334856898,6.4878557477026915,0,19,36,33,0.0,,,3,4,0,19,inf,inf,
24019970300,0,19.79898987322333,120,63,0.0,,,0,14,48,43,0.0,,,0,14,0,14,,,
24019970400,19,34.92849839314596,200,123,9.5,18.415613110890444,1.9384855906200467,19,32,134,95,14.17910447761194,25.910087960457076,1.827343045632236,0,14,19,32,0.0,,
24019970500,85,102.95630140987001,347,127,24.495677233429394,30.99530692649861,1.2653378239405904,0,14,202,110,0.0,,,85,102,0,14,inf,inf,
24019970600,62,65.0,540,184,11.481481481481481,12.656841470763526,1.1023700635826297,39,56,238,111,16.386554621848738,24.739453240149352,1.5097409926039862,23,33,0,19,inf,inf,
24019970702,18,31.304951684997057,152,82,11.842105263157894,21.563440365797316,1.8209127420006623,0,14,60,54,0.0,,,18,28,0,14,inf,inf,
24019970804,3,6.4031242374328485,72,43,4.166666666666666,9.23481292510356,2.216355102024855,2,5,56,42,3.571428571428571,9.321702240098706,2.6100766272276377,1,4,0,14,inf,inf,
24019970900,0,19.79898987322333,7,12,0.0,,,0,14,0,14,,,,0,14,0,14,,,
24019990000,0,19.79898987322333,0,14,,,,0,14,0,14,,,,0,14,0,14,,,
24021740200,0,26.870057685088806,332,134,0.0,,,0,19,151,72,0.0,,,0,19,0,19,,,
24021750100,0,19.79898987322333,9,12,0.0,,,0,14,0,14,,,,0,14,0,14,,,
24021750200,0,19.79898987322333,22,25,0.0,,,0,14,0,14,,,,0,14,0,14,,,
24021750300,2,14.035668847618199,4,2,50.0,351.7811819867572,7.035623639735144,0,14,4,2,0.0,,,2,1,0,14,inf,inf,
24021750504,0,26.870057685088806,103,126,0.0,,,0,19,30,46,0.0,,,0,19,0,19,,,
24021750505,0,26.870057685088806,417,256,0.0,,,0,19,67,70,0.0,,,0,19,0,19,,,
24021750506,0,26.870057685088806,374,159,0.0,,,0,19,212,120,0.0,,,0,19,0,19,,,
24021750507,0,19.79898987322333,153,128,0.0,,,0,14,14,26,0.0,,,0,14,0,14,,,
24021750508,0,19.79898987322333,197,131,0.0,,,0,14,62,68,0.0,,,0,14,0,14,,,
24021750600,0,19.79898987322333,392,99,0.0,,,0,14,141,71,0.0,,,0,14,0,14,,,
24021750701,28,41.593268686170845,312,105,8.974358974358974,13.669014607364941,1.5231187705349505,28,37,175,68,16.0,22.03799613098677,1.377374758186673,0,19,0,19,,,
24021750702,8,29.5296461204668,317,181,2.5236593059936907,9.4261346615875,3.7351058596540474,8,26,123,87,6.504065040650407,21.633030164756768,3.3260783878313527,0,14,0,14,,,
24021750801,27,41.43669871020132,121,102,22.31404958677686,39.071183393822444,1.7509678483898206,27,39,83,90,32.53012048192771,58.754542026958305,1.8061581437916812,0,14,27,39,0.0,,
24021750802,0,26.870057685088806,88,84,0.0,,,0,19,69,74,0.0,,,0,19,0,19,,,
24021750804,12,23.600847442411894,98,80,12.244897959183673,26.074573808038565,2.129423527656483,12,19,82,83,14.634146341463413,27.5008412327626,1.8792241509054444,0,14,0,14,,,
24021750805,0,19.79898987322333,311,164,0.0,,,0,14,147,91,0.0,,,0,14,0,14,,,
24021751001,0,19.79898987322333,71,40,0.0,,,0,14,13,14,0.0,,,0,14,0,14,,,
24021751002,0,26.870057685088806,328,117,0.0,,,0,19,169,81,0.0,,,0,19,0,19,,,
24021751003,55,63.34824385884742,167,102,32.93413173652694,42.936583571836664,1.3037108102721315,6,13,101,84,5.9405940594059405,13.786967421017007,2.3208061825378627,49,62,0,19,inf,inf,
24021751004,47,59.135437767890075,153,95,30.718954248366014,43.100835638713804,1.4030697558985556,47,56,101,71,46.53465346534654,64.37635205806028,1.3834067144391675,0,19,47,56,0.0,,
24021751201,33,38.948684188300895,384,131,8.59375,10.558084135732754,1.228577063067084,33,34,237,97,13.924050632911392,15.436470705553354,1.1086192597624682,0,19,33,34,0.0,,
24021751202,13,27.586228448267445,196,117,6.63265306122449,14.620892715478396,2.2043807478721273,13,20,97,70,13.402061855670103,22.774208075860574,1.699306294891135,0,19,0,19,,,
24021751203,0,19.79898987322333,63,36,0.0,,,0,14,21,17,0.0,,,0,14,0,14,,,
24021751301,40,39.824615503479755,216,85,18.51851851851852,19.825255335409953,1.0705637881121375,0,19,163,79,0.0,,,40,35,0,19,inf,inf,
24021751302,0,19.79898987322333,40,44,0.0,,,0,14,13,17,0.0,,,0,14,0,14,,,
24021751600,0,19.79898987322333,241,97,0.0,,,0,14,149,77,0.0,,,0,14,0,14,,,
24021751701,19,27.784887978899608,195,74,9.743589743589745,14.720609046636516,1.5107993495232213,0,14,90,56,0.0,,,19,24,0,14,inf,inf,
24021751702,0,19.79898987322333,202,112,0.0,,,0,14,186,99,0.0,,,0,14,0,14,,,
24021751801,21,29.832867780352597,365,120,5.7534246575342465,8.389409408347296,1.4581592543079824,21,23,250,120,8.4,10.044751067099671,1.1958036984642466,0,19,21,23,0.0,,
24021751802,12,22.80350850198276,54,38,22.22222222222222,45.031182686905325,2.0264032209107397,12,18,12,18,100.0,212.13203435596424,2.1213203435596424,0,14,12,18,0.0,,
24021751902,0,26.870057685088806,276,136,0.0,,,0,19,186,97,0.0,,,0,19,0,19,,,
24021751903,60,52.55473337388365,627,216,9.569377990430622,9.0069191085158,0.9412230468399011,60,49,384,162,15.625,14.362451724834594,0.919196910389414,0,19,0,19,,,
24021751904,18,32.202484376209235,243,97,7.4074074074074066,13.57792027796984,1.8330192375259287,18,29,81,48,22.22222222222222,38.14750444496225,1.7166377000233013,0,14,18,29,0.0,,
24021751905,0,19.79898987322333,201,112,0.0,,,0,14,89,75,0.0,,,0,14,0,14,,,
24021751906,5,16.1245154965971,149,99,3.3557046979865772,11.0491216214869,3.2926382432030965,5,8,85,59,5.88235294117647,10.259267576666275,1.744075488033267,0,14,5,8,0.0,,
24021752001,46,53.48831648126533,390,195,11.794871794871794,14.929155515907318,1.2657327502617075,46,50,238,176,19.327731092436977,25.40937731802392,1.3146590873238462,0,19,22,34,0.0,,
24021752101,0,19.79898987322333,173,87,0.0,,,0,14,82,51,0.0,,,0,14,0,14,,,
24021752102,7,23.600847442411894,447,212,1.5659955257270695,5.331813880821532,3.404744006753178,7,14,213,119,3.286384976525822,6.82439773859939,2.0765667404595285,0,19,0,19,,,
24021752201,2,14.560219778561036,110,45,1.8181818181818181,13.257445171264846,7.291594844195666,0,14,75,38,0.0,,,2,4,0,14,inf,inf,
24021752202,0,19.79898987322333,238,96,0.0,,,0,14,116,57,0.0,,,0,14,0,14,,,
24021752205,18,28.653097563788805,210,71,8.571428571428571,13.948690543694491,1.6273472300976908,18,25,137,57,13.138686131386862,19.049359295356332,1.449867901924343,0,14,18,25,0.0,,
24021752206,18,33.83784863137726,326,118,5.521472392638037,10.570365309154688,1.914410605991349,18,28,180,88,10.0,16.305721180305902,1.63057211803059,0,19,18,28,0.0,,
24021752301,25,43.382023926967726,406,137,6.157635467980295,10.885377154536156,1.767785249896672,25,39,120,71,20.833333333333336,34.759025634216556,1.6684332304423946,0,19,25,39,0.0,,
24021752302,15,26.92582403567252,253,105,5.928853754940711,10.923361776129305,1.8424070195738096,15,23,121,63,12.396694214876034,20.074222107202615,1.6193205833143443,0,14,0,14,,,
24021752303,9,19.79898987322333,166,98,5.421686746987952,12.349113390353661,2.277725358665231,9,14,127,91,7.086614173228346,12.136902364977928,1.7126517781691077,0,14,9,14,0.0,,
24021752501,28,47.01063709417264,263,127,10.646387832699618,18.599395082928606,1.74701460957508,28,43,127,82,22.04724409448819,36.729062367159514,1.6659253287961637,0,19,0,19,,,
24021752502,0,19.79898987322333,104,60,0.0,,,0,14,39,27,0.0,,,0,14,0,14,,,
24021752601,0,19.79898987322333,221,93,0.0,,,0,14,169,88,0.0,,,0,14,0,14,,,
24021752602,24,26.92582403567252,123,57,19.51219512195122,23.684892967616307,1.2138507645903358,24,23,38,40,63.1578947368421,89.9071214665694,1.423529423220682,0,14,24,23,0.0,,
24021752603,0,19.79898987322333,146,66,0.0,,,0,14,58,35,0.0,,,0,14,0,14,,,
24021752801,13,26.076809620810597,71,37,18.30985915492958,37.94711900134616,2.07249649930429,13,22,37,29,35.13513513513514,65.5270020195306,1.8649992882481785,0,14,13,22,0.0,,
24021752802,11,10.0,210,69,5.238095238095238,5.063386452151355,0.9666465045016223,7,8,105,42,6.666666666666667,8.07223622873032,1.210835434309548,4,6,7,8,57.14285714285714,107.75819414240068,1.885768397492012
24021752900,66,56.753854494650845,150,67,44.0,42.63577214812307,0.9689948215482516,66,55,101,60,65.34653465346535,66.87575410012295,1.0234016915321844,0,14,25,29,0.0,,
24021753001,21,32.202484376209235,163,90,12.883435582822086,20.99778874114117,1.6298283641933384,21,26,75,54,28.000000000000004,40.10241112174901,1.432228968633893,0,19,21,26,0.0,,
24021753002,13,25.238858928247925,83,55,15.66265060240964,32.13072269905725,2.0514230646321168,13,21,38,35,34.21052631578947,63.61507303950361,1.8595175196162594,0,14,13,21,0.0,,
24021765100,0,19.79898987322333,167,88,0.0,,,0,14,133,96,0.0,,,0,14,0,14,,,
24021766800,14,26.1725046566048,988,177,1.417004048582996,2.6611745772604873,1.878028915952401,14,18,357,129,3.9215686274509802,5.237358922332148,1.3355265251946977,0,19,14,18,0.0,,
24021767500,14,26.076809620810597,108,71,12.962962962962962,25.604960327424298,1.9752397966870174,14,22,60,46,23.333333333333332,40.797754719144244,1.748475202249039,0,14,14,22,0.0,,
24021767600,0,19.79898987322333,130,83,0.0,,,0,14,34,42,0.0,,,0,14,0,14,,,
24021770700,0,19.79898987322333,83,50,0.0,,,0,14,29,27,0.0,,,0,14,0,14,,,
24021772200,9,19.1049731745428,39,26,23.076923076923077,51.34611383205329,2.2249982660556427,9,13,15,17,60.0,110.15948035058585,1.8359913391764309,0,14,9,13,0.0,,
24021773500,0,19.79898987322333,287,138,0.0,,,0,14,219,136,0.0,,,0,14,0,14,,,
24021775302,0,26.870057685088806,284,120,0.0,,,0,19,170,106,0.0,,,0,19,0,19,,,
24021775400,0,19.79898987322333,254,99,0.0,,,0,14,70,51,0.0,,,0,14,0,14,,,
24021775600,23,35.510561809129406,287,126,8.013937282229964,12.863518516161859,1.6051433974515017,23,30,157,89,14.64968152866242,20.83489135825183,1.4222078014111033,0,19,23,30,0.0,,
24023000100,4,16.1245154965971,96,50,4.166666666666666,16.935984127077568,4.064636190498617,4,8,30,23,13.333333333333334,28.558797913630833,2.1419098435223125,0,14,4,8,0.0,,
24023000200,3,16.1245154965971,373,118,0.8042895442359249,4.330407889966994,5.38414047652563,0,14,239,92,0.0,,,3,8,0,14,inf,inf,
24023000300,22,41.43669871020132,63,24,34.92063492063492,67.10438994913395,1.921625712179745,22,39,54,16,40.74074074074074,73.2240835034859,1.7973184132673812,0,14,0,14,,,
24023000400,4,7.280109889280518,84,40,4.761904761904762,8.958530524157213,1.8812914100730147,3,7,61,32,4.918032786885246,11.761852800375067,2.3915767360762636,1,2,1,4,100.0,447.21359549995793,4.47213595499958
24023000501,0,19.79898987322333,23,33,0.0,,,0,14,23,33,0.0,,,0,14,0,14,,,
24023000502,0,19.79898987322333,203,111,0.0,,,0,14,97,54,0.0,,,0,14,0,14,,,
24023000601,27,26.92582403567252,147,59,18.367346938775512,19.74471273006907,1.0749899153037605,27,23,76,33,35.526315789473685,33.96788373034119,0.956133023520715,0,14,27,23,0.0,,
24023000602,0,19.79898987322333,44,29,0.0,,,0,14,36,29,0.0,,,0,14,0,14,,,
24023000700,14,29.068883707497267,267,103,5.2434456928838955,11.073533233571505,2.111880980973994,14,22,132,67,10.606060606060606,17.514523969979205,1.6513694028837538,0,19,14,22,0.0,,
24025301102,0,19.79898987322333,261,176,0.0,,,0,14,158,93,0.0,,,0,14,0,14,,,
24025301105,7,18.439088914585774,139,70,5.0359712230215825,13.505781531808077,2.681862332744747,7,12,46,35,15.217391304347828,28.54101965208785,1.8755527199943443,0,14,0,14,,,
24025301106,9,19.79898987322333,282,143,3.1914893617021276,7.205029274722675,2.257575839413105,0,14,57,42,0.0,,,9,14,0,14,inf,inf,
24025301107,31,37.33630940518894,153,103,20.26143790849673,27.956188998080748,1.3797731989375337,7,13,105,64,6.666666666666667,13.03073096988321,1.9546096454824815,24,35,0,14,inf,inf,
24025301108,9,19.79898987322333,168,98,5.357142857142857,12.192395740332941,2.275913871528816,9,14,155,106,5.806451612903226,9.866582191328929,1.699244710728871,0,14,9,14,0.0,,
24025301201,0,19.79898987322333,42,31,0.0,,,0,14,7,11,0.0,,,0,14,0,14,,,
24025301202,16,31.400636936215164,333,169,4.804804804804805,9.739810291478454,2.0270980169139534,16,25,271,161,5.904059040590406,9.86941877899113,1.6716328056916228,0,19,0,19,,,
24025301204,56,68.4470598345904,198,140,28.28282828282828,39.936818840683536,1.4120518090098824,56,67,130,85,43.07692307692308,58.73260231148976,1.3634354108024407,0,14,0,14,,,
24025301205,0,19.79898987322333,115,83,0.0,,,0,14,54,53,0.0,,,0,14,0,14,,,
24025301301,0,19.79898987322333,311,142,0.0,,,0,14,163,87,0.0,,,0,14,0,14,,,
24025301302,21,38.07886552931954,349,236,6.017191977077363,11.644863682055147,1.9352654404939271,0,19,84,85,0.0,,,21,33,0,19,inf,inf,
24025301401,32,52.55473337388365,195,134,16.41025641025641,29.215240243688367,1.78030370234976,32,49,133,89,24.06015037593985,40.206512467497305,1.671083174430357,0,19,32,49,0.0,,
24025301402,13,25.238858928247925,42,40,30.952380952380953,66.93347891832634,2.162466241976697,13,21,29,33,44.827586206896555,88.57679777357916,1.9759439503336889,0,14,13,21,0.0,,
24025301601,60,89.05054744357274,166,121,36.144578313253014,59.765427161793625,1.6535101514762902,60,87,153,129,39.21568627450981,65.7769982853225,1.6773134562757237,0,19,0,19,,,
24025301602,27,40.70626487409524,554,227,4.873646209386282,7.6142350961568575,1.562328238248481,27,36,253,158,10.67193675889328,15.712720662680415,1.4723401213548686,0,19,27,36,0.0,,
24025301703,33,38.948684188300895,238,114,13.865546218487395,17.661321178205114,1.2737558910341868,33,34,133,83,24.81203007518797,29.8876882417433,1.2045644048945028,0,19,23,25,0.0,,
